Subject,Repetition,Parameter,Accumbens,Amygdala,Caudate,Cerebellum White Matter,Cerebral White Matter,Hippocampus,Pallidum,Putamen,Thalamus Proper,Ventral DC,Basal Forebrain,ACgG anterior cingulate gyrus,AIns anterior insula,AOrG anterior orbital gyrus,AnG angular gyrus,Calc calcarine cortex,CO central operculum,Cun cuneus,Ent entorhinal area,FO frontal operculum,FRP frontal pole,FuG fusiform gyrus,GRe gyrus rectus,IOG inferior occipital gyrus,ITG inferior temporal gyrus,LiG lingual gyrus,LOrG lateral orbital gyrus,MCgG middle cingulate gyrus,MFC medial frontal cortex,MFG middle frontal gyrus,MOG middle occipital gyrus,MOrG medial orbital gyrus,MPoG postcentral gyrus medial segment,MPrG precentral gyrus medial segment,MSFG superior frontal gyrus medial segment,MTG middle temporal gyrus,OCP occipital pole,OFuG occipital fusiform gyrus,OpIFG opercular part of the inferior frontal gyrus,OrIFG orbital part of the inferior frontal gyrus,PCgG posterior cingulate gyrus,PCu precuneus,PHG parahippocampal gyrus,PIns posterior insula,PO parietal operculum,PoG postcentral gyrus,POrG posterior orbital gyrus,PP planum polare,PrG precentral gyrus,PT planum temporale,SCA subcallosal area,SFG superior frontal gyrus,SMC supplementary motor cortex,SMG supramarginal gyrus,SOG superior occipital gyrus,SPL superior parietal lobule,STG superior temporal gyrus,TMP temporal pole,TrIFG triangular part of the inferior frontal gyrus,TTG transverse temporal gyrus
Sub-01,1,MT,0.8200017126,0.7280913275,0.9366748164,1.236878768,1.447995435,0.7181288145,1.125661878,0.9224416903,1.028417484,1.061163369,0.709653307,0.8646003621,0.6986968098,0.9756974427,0.9620653429,0.9201709466,0.7918695844,0.8811901494,0.673342054,0.8191301906,0.9146038066,0.8689831317,0.994128417,1.068514431,0.9034061238,0.8319965975,0.9674173423,0.8172050968,0.9559227898,1.018164146,1.0034427,0.9842165617,0.8265285904,0.8883442564,1.016696645,0.9401106493,1.07045906,1.045955171,0.9523173004,1.106112677,0.9020230551,0.9098086668,0.7379637346,0.748245102,0.9233876414,0.8852371233,0.9151828039,0.7525245719,1.069523613,0.8384879518,0.8365407745,1.090111607,1.055791876,0.9676667616,0.987412012,0.9401707621,0.9076939001,0.7066376693,0.9603717341,0.8165420063
Sub-02,1,MT,1.112467865,0.7330140541,0.9092203344,1.181320379,1.422227147,0.6914149088,1.177094293,0.9766197905,1.010653673,0.9239857576,0.564452486,0.8117333039,0.7010350226,0.946522643,0.8522401338,0.9733594442,0.695322342,0.778809812,0.5437485077,0.8022641625,0.8463857442,0.7924342413,0.9081926797,0.9773531535,0.858249421,0.7978574212,0.8972945287,0.8353374951,0.8499195096,0.9817554331,0.9131939727,1.032314945,0.9561280648,0.9491193259,0.8933113429,0.8667688053,0.7786357722,1.086760577,0.7901127942,0.9536593642,0.7928290814,0.8189385151,0.5951002301,0.6717025674,0.8351263624,0.8439697358,0.9211840317,0.8591630652,0.9823238432,0.9595968721,0.828153927,0.9782294003,0.9640418916,0.8377360926,0.8294282062,0.7951215391,0.7892022556,0.6775436061,0.7986000713,0.694105991
Sub-03,1,MT,0.8835140094,0.715060438,0.8196537268,1.188493172,1.461841755,0.6861207096,1.196307759,0.9664412248,0.9840520052,1.005816759,0.4320539661,0.8519544075,0.688088592,1.034750969,0.8963831338,0.932431324,0.7883167323,0.8421222977,0.7088549226,0.9364610583,0.6982545926,0.8621518242,0.8753445804,0.9546025179,0.8990657346,0.8502119626,0.9485612048,0.9446611328,0.9073007482,0.9584423561,0.8887300611,0.9626555044,1.08359221,0.9012636723,0.8826348718,0.908248253,0.9198841665,0.9640124538,0.8812555624,0.904330456,0.8076992836,0.8411120643,0.7273376185,0.6376349399,0.9326175223,0.8801786462,0.8353818106,0.9919479491,1.004634871,0.8762612725,0.7102434988,0.9263674548,0.9222148184,0.9088586844,0.7732220311,0.8715358335,0.8265217602,0.7439297844,0.8926834422,0.8885658751
Sub-04,1,MT,0.9171780671,0.8103229046,0.9701274392,1.323905354,1.581430392,0.7239950124,1.255585115,0.9788097493,1.099643827,1.170670678,0.832667004,0.9662923723,0.7891527204,1.087648474,1.103177763,0.9907623488,0.8850970022,0.9364230286,0.7767624603,0.839333161,1.050155954,0.8715906078,1.124013884,1.214982621,1.000130289,0.9439767766,1.04131908,1.063592537,1.004222529,1.187310101,1.228689163,1.063161553,1.181342324,1.076949304,1.086935541,1.021996045,1.262937178,1.048224523,0.9874972501,1.05334818,0.9986161266,1.054140642,0.8344581476,0.8482259218,0.857197319,1.113141049,0.9486072037,0.786432911,1.237090025,1.021867099,0.9109255782,1.183722089,1.079759419,1.112344896,1.144058389,1.11394471,0.8486216226,0.8247614879,1.027566326,0.8501233211
Sub-05,1,MT,0.813790655,0.7336282136,0.9667966409,1.17477959,1.454636872,0.6825077851,1.169740783,0.9224466024,0.9787524683,0.9758449677,0.7104290116,0.9259398306,0.795914354,0.9949511304,1.004524946,0.8643656305,0.7653215447,0.9340011472,0.7113257804,0.6932562542,0.8325917613,0.7395017634,0.9786871164,1.053306228,0.8677935741,0.7224000529,0.9304002827,0.852265597,0.8856913626,0.9749241049,1.042622068,0.8926807344,0.6791017376,0.5777068524,0.8290669011,0.9513794642,1.085529364,0.9680555865,0.9604330718,0.8667289774,0.7820644797,0.7795398736,0.5881064328,0.7566770262,0.7598521876,0.9515598699,0.8622664028,0.7126596308,0.9822864084,0.9329672832,0.7524622516,0.9939232508,0.8644556461,0.9520614629,0.9089396826,0.7862299839,0.9100347586,0.768258898,0.9574868204,0.7140304195
Sub-06,1,MT,0.8064661616,0.690286388,0.9525983808,1.262236848,1.470311506,0.7159963373,1.198287952,0.9555460394,1.001444011,1.039801998,0.6025513494,0.8865302362,0.744670465,0.894908747,0.9782480858,1.03360416,0.8283701862,1.007891673,0.7395778575,0.844569785,0.7231089897,0.8142009564,1.018082469,0.9565963427,0.9028975397,0.6172910014,0.7501065581,0.941618337,0.962110732,0.9716333066,0.9576662652,0.9598902804,1.208425346,1.041118961,1.003508437,0.8939647512,0.9875643241,0.6640951068,0.917590813,0.8702668291,0.9504593956,0.9725647536,0.6867095814,0.8097445206,1.043536301,0.995496106,0.7524770097,0.860105429,0.9911278252,1.054330266,0.7233807161,1.031423514,1.115912865,0.8909328679,1.136891154,0.9018501259,0.8316961162,0.7119054567,0.8570243876,0.977362016
Sub-01,2,MT,0.811588826,0.7299629335,0.9301121984,1.224650779,1.456959189,0.715150707,1.137247247,0.9349219713,1.038509256,1.072477269,0.721355422,0.8730643588,0.7074309057,0.9692510793,0.9599843871,0.9235554192,0.8001665536,0.9027907746,0.678799623,0.8273341199,0.8732464268,0.8715974749,0.9688587643,1.072869317,0.8927663862,0.835726239,0.9695005698,0.8132849789,0.9736115316,1.010119231,1.014420588,0.9506690653,0.858410432,0.8967705208,1.027502795,0.9306287681,1.085323702,1.051555535,0.9507119472,1.096426526,0.923581791,0.9399197896,0.734469047,0.7495016439,0.941247839,0.8821249972,0.9383753584,0.7574483114,1.063393154,0.8427099934,0.8429832638,1.070835173,1.035067266,0.9706652441,0.999376473,0.9588237758,0.8988935199,0.7112285501,0.9547321907,0.8180091744
Sub-02,2,MT,1.097898488,0.7744988249,0.9214230898,1.221020267,1.488053481,0.7174639635,1.232311721,1.000802733,1.061501574,0.986190942,0.6022165367,0.8585240572,0.7115262911,0.9405186573,0.9073925216,1.006393626,0.706315401,0.8207905165,0.5716620945,0.7937556154,0.8924104292,0.804384643,0.924999618,0.945810466,0.8743150108,0.8325044768,0.8381692708,0.8797849487,0.8774301136,1.047823787,0.9185017142,1.015623877,1.006186224,0.9966526372,0.9666137083,0.8894490999,0.7837085586,1.079785518,0.8292317629,0.9739284509,0.8264070536,0.8728322051,0.6176448802,0.7132682168,0.8481440044,0.916096078,0.9214213153,0.8844397729,1.065595316,1.007328691,0.8332743602,1.049676543,1.013350795,0.8718804411,0.8412561956,0.8594193956,0.8108593882,0.695285503,0.838447977,0.7253109147
Sub-03,2,MT,0.856592048,0.7405753353,0.7953331646,1.195877926,1.445440383,0.6758674573,1.211807677,0.958159935,0.9915233447,1.028219934,0.404004025,0.825347486,0.6727438164,1.022308924,0.8763582621,0.9399510292,0.7925744077,0.8375295258,0.71498383,0.9239087383,0.7261446355,0.8612235601,0.8798232573,0.9526472679,0.9074451113,0.8499356562,0.9436959145,0.9381449312,0.9071496342,0.9461834677,0.8877943857,0.9466065242,1.079702946,0.9206099729,0.8751367104,0.8964652246,0.980780937,0.9791205939,0.8774659951,0.8859256014,0.7936854966,0.8166063444,0.7118295848,0.6271398091,0.9489206417,0.8776970211,0.8179585128,0.9619583002,1.008914062,0.8798826925,0.6755633658,0.9288807246,0.9122630678,0.9057084577,0.7727617788,0.8507363982,0.8337262864,0.7412162811,0.88090592,0.8766376595
Sub-04,2,MT,0.9517259528,0.7793667072,0.9600973554,1.362688067,1.556452569,0.6922158236,1.233222723,0.9802660296,1.06821217,1.091277986,0.8296268486,0.938176367,0.7939233826,1.081914497,1.109066866,0.9923651197,0.8780941184,0.9296305374,0.7797567708,0.8468367367,1.042117444,0.8671471332,1.088635544,1.216069513,0.9652617071,0.9489787217,1.050414323,1.06036165,1.008268844,1.150254298,1.219277514,1.06550462,1.149291419,1.050410295,1.052481775,1.024058732,1.22912965,1.02699308,0.9703558467,1.053693701,0.9911709311,1.043977074,0.8414844148,0.8265546551,0.8242131383,1.087449127,0.9557389433,0.7531933508,1.219276498,1.017382086,0.8843676283,1.168573145,1.067938064,1.113004557,1.136079909,1.096799413,0.8472148766,0.809418144,1.001408742,0.8261711608
Sub-05,2,MT,0.8037744466,0.7189351167,0.9342777532,1.201789959,1.428215456,0.6919626996,1.133907669,0.9045860468,0.9613505418,0.9766763138,0.7477601476,0.894020706,0.7850124018,0.9373225726,1.002078267,0.8627906496,0.766920414,0.9263957388,0.7073892725,0.6847732368,0.7988068911,0.7548693262,0.926625722,1.039997361,0.8749959398,0.7302090066,0.8876003242,0.833013856,0.8694339324,0.9269095981,1.02592439,0.8541332857,0.6559688366,0.5672982278,0.8010349877,0.9582695742,1.080754019,0.9715964364,0.9365189654,0.8629751148,0.7708592949,0.7706046036,0.5948304014,0.7655398934,0.7660689656,0.9140633616,0.8626770007,0.7039006946,0.9382655128,0.9297108313,0.748618666,0.9612178699,0.8372274315,0.9448132527,0.887545098,0.7675493184,0.9195234783,0.7494414017,0.9249941589,0.7229747492
Sub-06,2,MT,0.8289141375,0.7392326938,0.9590039778,1.266625678,1.488159027,0.7244043048,1.232209554,0.975094868,1.036588476,1.103517406,0.6896227329,0.9043180524,0.7581722496,0.9079761662,0.9587449608,1.052315237,0.8566185822,1.009009492,0.7497545154,0.8689886916,0.6867410532,0.8258070102,1.004041161,0.972817237,0.9423499514,0.620831779,0.747275859,0.942494993,0.9600822972,0.9512545706,0.9524412335,0.9773105764,1.216847245,1.057900761,1.022871494,0.8977891441,1.010308904,0.6704849664,0.9308292924,0.908314953,0.953618754,0.9718429758,0.7030662192,0.8121686175,1.054845968,0.9732482826,0.7725289308,0.8588057817,0.9916847965,1.062860022,0.742965967,1.013072052,1.123782848,0.849757718,1.135019747,0.8963050131,0.8286810981,0.7188740359,0.8747165249,0.9884095804
Sub-01,3,MT,0.8032232952,0.7391114174,0.9181941111,1.205457704,1.42999798,0.7022558624,1.157761011,0.9459485614,1.045741046,1.053695316,0.7393964138,0.8417063019,0.7047803624,0.9853655596,0.9336738484,0.9182278525,0.8065356262,0.8857394462,0.6903841204,0.8398651144,0.8579598139,0.8593755654,0.9649373835,1.057109698,0.898824659,0.8224804447,0.9685377086,0.8272754635,0.9338283007,0.9889985063,0.9902563321,0.9688387012,0.817766946,0.9024478967,1.001392044,0.9145389128,1.077503302,1.046505901,0.958193478,1.099933987,0.8753270605,0.8939625706,0.7327534606,0.7479014972,0.919741889,0.8836827982,0.9121635648,0.7418149935,1.066558725,0.8250930675,0.8382584575,1.049201186,1.053598776,0.9562202166,0.981723794,0.9242686684,0.8906343939,0.7044660462,0.9599683258,0.8040518006
Sub-02,3,MT,1.180643941,0.80565943,0.9604132072,1.2106222,1.515570215,0.7804445801,1.279021301,1.041560018,1.14889542,1.039791821,0.5995595382,0.8922404295,0.7166093955,1.137011304,0.8866399529,0.998310632,0.727868442,0.7866965115,0.5791455217,0.8298292983,1.027806875,0.8423141786,0.9679537674,0.9478792822,0.862942381,0.8192678987,1.046358361,0.8893888084,0.9293220961,1.000634645,0.9153177136,1.2060042,0.993007833,1.024928017,0.9598298164,0.9046694734,0.7707280526,1.054759249,0.828392462,1.011091595,0.8685768938,0.8699240114,0.6794602588,0.7487090908,0.8808305497,0.8812679616,0.992838205,0.9152166346,1.034032132,1.020720021,0.9118976579,1.021736371,1.026086718,0.8638258328,0.8538645623,0.826675168,0.809922337,0.69445768,0.8165917417,0.7465585442
Sub-03,3,MT,0.8637810707,0.7192006268,0.7934306582,1.210908402,1.443625272,0.6802268858,1.214663503,0.9579401251,0.9820604187,1.007429694,0.4234711963,0.8303789331,0.6672945268,0.9326691664,0.88906341,0.9425753594,0.7706864154,0.8524533296,0.7052141958,0.9110105074,0.7150237384,0.8607063771,0.824996902,0.9709070712,0.9099536802,0.8492376596,0.8957269785,0.9354267688,0.8934054888,0.961232738,0.9009546801,0.898911647,1.056501182,0.8964903297,0.8850948806,0.9044982311,0.9348670214,0.981673345,0.8692935618,0.8840886903,0.7916313134,0.8312122509,0.714995387,0.6146710266,0.9232336001,0.8678734491,0.8084424414,0.9633994106,1.005391676,0.8643916235,0.6885541797,0.934901561,0.9080493154,0.8990237762,0.7966511832,0.8649810959,0.8171592651,0.7364165402,0.8807284754,0.8645088456
Sub-04,3,MT,0.8795360961,0.7836287303,0.9445105415,1.354233183,1.55926905,0.7329899346,1.224877831,0.9604863365,1.077738013,1.136437098,0.8282456569,0.9401183889,0.7694312344,1.001133368,1.094369507,0.9997438321,0.8732656447,0.932963735,0.7902242533,0.8320042812,1.022333844,0.8982923074,1.026622179,1.188811085,0.9837224681,0.9701863006,1.011927767,1.020859901,1.006510241,1.138027307,1.203528561,1.015119361,1.168744494,1.032919372,1.045334727,1.006474993,1.246159195,1.060687042,0.9727164757,1.031817707,1.002855682,1.056934543,0.8819333112,0.8315855552,0.8592075668,1.079815894,0.9002702262,0.7548649922,1.207181261,0.994856306,0.893468107,1.147955633,1.029604971,1.102088784,1.128568535,1.086938171,0.8470502203,0.7902423756,0.9850342854,0.8268209765
Sub-05,3,MT,0.829436681,0.7493390177,0.9605279702,1.203402344,1.439409137,0.6975700499,1.200930167,0.9447323389,0.9991384418,1.014363466,0.8143011188,0.9200000295,0.8098379749,0.9421151995,0.9754253564,0.868068641,0.784025286,0.9226857094,0.7204887571,0.7114408576,0.7706750379,0.750905019,0.9620723574,1.048006018,0.8845650326,0.7330226759,0.9188417489,0.8518450811,0.8719827464,0.9477132742,1.021996814,0.8932382461,0.6751616929,0.5866039626,0.8263755262,0.9424083755,1.080074697,0.9936546088,0.9423571604,0.871227914,0.7602062266,0.7534204946,0.5970481185,0.751682936,0.7682137659,0.9170519103,0.8950615436,0.7143266654,0.9521157734,0.9298853335,0.8095434679,0.9794596218,0.8682188117,0.9305289074,0.8910410674,0.751081657,0.8962463602,0.7696462066,0.9383928475,0.7172202985
Sub-06,3,MT,0.8486319266,0.722179341,0.9937793998,1.262785003,1.528734711,0.7428192614,1.2666834,0.9943352025,1.102830734,1.142540018,0.6460807606,0.90566432,0.7764597746,0.9186579719,1.000934372,1.073470989,0.8540592179,1.029411739,0.7337319554,0.8650322054,0.6803281522,0.8492777238,1.027637999,0.9737670567,0.9454494526,0.6297941817,0.7332890651,1.010101263,0.973458809,1.004439686,0.9769908993,0.985307514,1.299511017,1.108982148,1.031406974,0.9122847923,0.9895036954,0.6727519568,0.9679186418,0.9539816915,1.044931641,1.01335952,0.7115313436,0.8474905248,1.073704244,1.034439933,0.7629658375,0.8764782259,1.015736664,1.082686436,0.8153032945,1.046723713,1.149106402,0.9005887202,1.17859502,0.9538339391,0.8469011267,0.7189662304,0.9270533928,1.008246918
Sub-01,1,PD,31771.96733,29295.45084,30852.16128,25182.06989,25839.2651,27536.2993,27744.7374,30162.6095,25546.42681,23826.49516,30188.60359,30233.52367,31631.30002,24778.21051,26640.61855,30547.80361,30152.72226,30242.78184,29961.36333,29821.58246,24842.92305,30425.45836,31899.70317,29034.70565,31835.65613,29471.43235,26471.36189,29311.35461,29261.76816,24905.22782,28032.46567,30511.29259,25202.28625,25815.26579,25388.0064,29794.65737,30684.25212,30419.09789,27888.52089,27361.41265,27711.04274,27991.09274,27163.88052,30782.97971,28884.59069,25470.72348,29794.72164,31334.44487,25044.49359,29937.17743,34716.73977,23292.38887,25029.62599,26112.43142,29683.6451,25915.07446,29175.23497,28871.39064,26649.22797,29988.00511
Sub-02,1,PD,29534.56155,27761.16638,31272.24479,24724.45715,25920.51478,26877.14108,26686.07366,29993.0386,23670.42715,21085.65807,32151.7938,30498.44274,31976.63362,26225.20354,27306.52271,30567.01715,30098.82886,31923.23557,29884.05714,29744.5609,26266.12309,29947.40973,32538.62028,27326.54946,29791.13326,29952.71648,24120.07244,29810.14564,30132.99849,24116.45668,27577.95301,32150.99611,25610.04401,26085.6323,25230.29314,28191.37511,25359.21978,29304.38125,27749.29567,26213.65154,28786.22206,29574.57395,25866.05986,30373.32181,28879.03652,24804.59178,30191.12573,30371.66773,24577.00208,28767.66325,35109.00371,23125.15007,25217.31855,26449.21943,30133.47148,27064.9711,29907.64248,29588.67881,26167.42043,29897.27774
Sub-03,1,PD,34257.29091,32074.79593,33050.74814,28335.16551,27699.77469,29945.61637,29587.29379,32447.47877,27163.65556,25701.51681,36265.89854,30929.93548,34137.4247,25537.93264,30273.13707,34377.24871,32159.50234,34359.76972,33183.96409,31042.54116,25953.87065,33165.93717,31309.1594,32509.01322,34081.5411,32808.0105,26305.88406,29579.08823,29944.18508,25896.9729,31749.79602,31815.42583,26581.02066,27139.43995,26172.52545,30996.53771,34489.9346,34415.99393,29537.34005,28707.04142,30154.84748,31850.9354,29483.22434,33870.54279,30921.82087,26792.48191,32415.83148,32814.36908,25978.88476,31899851,38399.60111,24164.05067,25791.46087,28598.1602,34200.53325,29525.63117,32595.16518,32527.71417,27056.36212,31862.74673
Sub-04,1,PD,30590.49068,29154.35082,29382.3023,24808.07153,24772.59222,27354.73028,26741.59766,29432.96413,25362.70176,23411.90913,29266.29169,29613.26126,31247.77227,26874.73058,25515.08334,29551.89403,29505.51156,28995.03132,30360.78166,30197.72238,24667174,29365.68429,31490.3099,29681.35254,31402.7712,28809.11082,27279.69714,27497.85702,29522.0311,23442.09918,27214.03032,33015.64984,22794.7448,24494.35236,24855.2514,29834.55539,31796.21744,31216.20621,27083.36175,28604.69514,26950.11206,26564.08342,26133.51946,30333.26163,28566.15234,23646.55893,30733.03105,31302.67619,23316.0971,28488.54946,34868.47341,21810.0894,23679.36387,24451.36808,27859.03715,23781.93659,29646.34746,31259.20876,26498.14598,29643.46877
Sub-05,1,PD,27788.88996,25664.59334,27293.48849,22544.8096,24590.92471,25219.37678,24710.58251,26503.47148,24570.70172,23052.22127,25575.73154,30516.75596,27151.13127,29847.88488,27545.44285,27776.17911,26260.78229,27351.01957,25507.54228,27390.58005,31574.56494,26596.38077,29579.30758,28609.14888,27129.28936,26782.63285,28334.06194,28479.52511,30196.50423,27559.92723,29370.47016,31839.30943,26399.13531,27990.80004,29847.87828,26412.03061,30793.15965,27457.18085,25521.51901,26901.07642,27301.60061,27185.21666,25244.30937,26643.47435,27169.89964,25137.87062,27255.10298,26167.25666,25182.70084,26167.28966,29205.59807,26904.78981,27111.56395,26122.99491,28949.55463,26833.5116,25961.77407,25815924,26684.59626,26740.42269
Sub-06,1,PD,32196.45067,30274.82778,30972.65756,25623.17087,25632.34062,27952.71132,28074.55839,30701.09837,26229.67079,24555.07116,31795.27123,30030.54201,31701.34909,22995.16099,25356.56274,29421.20946,29789.72631,28731.53829,31549.97424,29704.30163,24093.55757,30146.22603,32504.2244,30120.75823,32419.16721,30294.62811,22755.47454,28756.77135,30173.41096,24037.67385,28195.21813,31819.71746,23228.42374,24897.84542,24905.0543,29753.2413,28936.30086,31935.2074,27509.83642,27756.08728,27838.13851,27403.59956,28308.96126,30627.37311,28026.26785,23499.60221,30826.50459,30828.1317,24222.47181,28618.70527,37125.26058,22467.4644,24326.12866,24254.21471,28130.72074,25291.27258,28496.00193,32208.19929,25538.67041,28894.53275
Sub-01,2,PD,31762.39283,29078.50471,30951.05632,25927.50106,26035.18967,27787.31365,27839.91191,30365.90647,25688.06569,23822.04226,30614.16884,30372.80538,31871.3251,24698.14777,26842.6579,31169.15781,30275.5553,30789.06977,30265.14613,29840.9727,24405.05969,31098.86159,32428.3857,29832.78569,32541.34235,30129.47019,26493.82679,29045.4236,29194.04202,24699.38588,28397.56032,30723.6335,25044.92541,25432.57524,25326.13092,30268.29959,31477.92854,31203.79839,27674.47004,27325.44496,28311.83601,28630.01113,27211.38883,30971.59764,29128.80383,24996.67135,30170.82547,31494.2696,24575.10479,30110.63009,35291.33724,22915.15993,24350.46308,25918.50774,30183.01108,25978.71802,29400.37893,29729.28722,26552.43543,30172.91293
Sub-02,2,PD,31067.93445,31575.08155,31251.19696,27246.57224,25765.46296,30645.56532,29728.74863,31436.06219,27319.62858,24583.35697,33723.2972,28256.19663,31597.32188,24233.7811,25848.60364,32204.17123,30021.36767,32105.73772,33420.30027,28633.6294,24828.74183,32398.02227,31680.40202,27725.33082,31516.01799,31890.33432,22717.56379,28732.83497,28340.60351,22269.29151,26746.00468,31096.58248,23692.06145,24803.90537,23175.64275,29079.46028,25891.41818,31008.21283,26076.47041,25024.57835,30332.33367,29044.19199,29528.19115,32326.81428,28907.69234,23088.38811,29666.63853,30957.3054,22902.74479,28577.8481,36818.70027,21107.98666,23240.77139,24864.20447,29415638,25414.73189,29986.03855,29730.10916,24500.01189,31279.12992
Sub-03,2,PD,34446.41117,32594.49447,32772.63693,28082.97942,27532.53088,30198.99978,29832.6337,32505.11015,27333.06468,26111.77995,35718.44652,30616.02745,33996.50456,24973.11849,30456.06078,34134.73509,31981.15085,34539.68926,33779109,30895.3175,25053.27745,33033.93839,31138.30178,32374.97937,33828.64563,32481.83861,25935.20994,29355.93599,30288.88448,25588.96998,32053.60849,31508.80961,26808.61527,27173.66147,25743.2418,30906.87778,35763.11048,34187.63452,29219.07768,28416.36242,29900.0556,31926.78476,29634.47226,33731.21104,30705.26473,26630.22584,32219.44164,32560.80898,25787.81613,31759.4513,38592.50788,23862.40017,25509.70439,28500.47814,34435.03721,29741.35755,32348.22168,32705.32114,26722.56467,31733.96625
Sub-04,2,PD,30741.10998,29932.58584,30477.09985,25190.43004,25466.6683,28161.76944,27702.3926,30206.67074,26049.05622,24244.02732,29749.07211,30811.1423,31645.66001,27276.27305,26444.38484,30404.32218,29958.73586,29784.13618,31481.38993,30491.6061,25564.28364,29988.80366,32845.23846,31245.3735,31987.38743,29362.14919,27833602,28551.62347,30366.93082,23977.29153,28651.02633,33528.77199,23636.1647,25167.20193,25525.24009,30576.55107,33412.04987,32789.23621,27798.30771,28983.0312,27527.38368,27207.44964,27188.44133,30895.7565,29086.3177,24019.16235,31580963,31845.95244,23616.17329,28983.29793,36367.53167,21999.8316,24389.99469,24959.25482,29060.7921,24471.26426,30592.5728,32217.4405,26904.09436,30246.49334
Sub-05,2,PD,28808.1565,26326.11755,28384.80043,23691.35971,25331.38465,26371.23761,25737.71738,27576.66733,25574.96386,23226.23936,26573.06317,31202.08127,28064.74798,29563.05628,28129.1868,28904.23836,27431.56817,28129.36475,25962.8606,28301.48389,31594.69224,27825.89372,29933.1642,29298.21175,27573.19504,28052.68494,27884.49018,29344.35048,30462.0086,27700.43944,29927.43473,31568.52303,27147.25931,28896.04543,30254.36237,27005.41714,31640.98943,28470.15267,26090.95161,27510.81727,28647.95641,27906.44432,26200.98435,28057.56434,28167.4699,25694.7932,27047.65867,27498.97866,25619.54631,27203.78812,31613.08012,27085.43558,27696.1411,26743.6769,29442.17094,27391.02853,26826.85118,25731.17822,27105.06479,28116.0165
Sub-06,2,PD,32983.42539,30227.09098,31163.74673,25557.46132,25838.12893,28353.21682,28205.71449,30833.21546,26486.15829,24937.44955,32591.77769,30318.1283,31835.58176,22860.42968,25541.57696,30163.91254,29969.51284,29287.06801,31412.2609,29933.89146,24023.95269,30270.91976,31988.61025,30711.24788,32416.57829,30459.55228,22351.5067,28993.52844,30291.31794,23870.61138,28725.72699,31410.61847,23359.83461,25090.82731,25124.03887,29992.30532,29449.31093,32269.96599,27657.24778,27769.29259,28041.83878,27685.57601,28399.38876,30917.74655,28298.46318,23400.98907,30223.28237,31159.57179,24148.61607,29014.38802,36756.68776,22386.79796,24340.73906,24022.34344,28569.01706,25407.00404,28712.94472,31900.48794,25707.27213,29447.07054
Sub-01,3,PD,34019.36265,30696.96352,32534.66375,26811.74733,27460.38382,29170.53314,29163.73328,31790.29302,26918.84037,24347.13421,31947.53335,32313.22834,33390.41191,25928.95721,28605.87953,32260.26492,31949.91896,32117.17531,31716.71202,31468.98826,25452.40087,32282.39281,33342.0607,30800.67326,33460.53988,31217.42718,27698.25829,31122.08853,30812.71011,26535.88122,30035.52734,32024.70883,27512.12112,27916.0866,27073.81691,31210.63311,32236.12544,31961.69856,29507.07802,28864.44856,29470.56487,29969.48936,28606.63376,32469.23115,30742.54439,27212.13662,31373.10203,32956.28337,26687.53049,31679.45072,36847.61548,24962.77788,26930.37519,27769.71746,31805.73104,28187.72389,30654.13515,30131.40736,28280.30054,31711.44198
Sub-02,3,PD,31861.5358,30662.27871,31685.78102,27960.96263,25466.68259,30607.58481,30525.68384,31732.79566,28765.26123,24768.91057,34153.75452,27587.88735,31278.41865,23283.73596,25038.05242,31478.21145,29741.69401,31447.90844,32054.64631,27764.37249,23450.75735,32521.2286,30975.75347,27296.24056,31152.05,32344.58457,22180.96636,28686.79209,27205.50002,21361.20242,25385.66588,31160.71647,23135.38381,24195.80577,22047.40293,28580.29086,24848.90524,30840.28482,25563.36298,24392.32598,30730.80754,28721.52158,29390.88787,32988.42506,28558.51745,22688.66256,29289.16552,31386.21277,22517.01413,28302.82305,38005.9917,20455.38663,22601.83468,24318.02039,28051.02378,24558.78205,29709.18997,29272.67541,23575.58756,31286.87809
Sub-03,3,PD,33363.89457,31436.8147,33443.72381,28506.89238,28570.52399,30208.31447,29785.9548,32790.10237,28025.76707,26024.03747,36146.08598,32046.47856,35144.92779,26559.5297,31371.94836,35650.62879,33617.71693,35787.03934,32181.9952,32512.7221,27221.81851,32585.62158,32621.25717,33656.63054,33802.22512,33545.07284,27556.77585,30865.53147,31157.37071,27141.44978,32932.94248,32419.44232,27577.5955,28338.54342,27611.21575,31531.69483,36714.87566,35339481,31035.03543,30015.79135,31309.89347,32942.43506,29584.66413,34959.47211,32114.51388,28056.52675,32897.17943,33712.34055,27254.68129,33117.5549,37070.80693,25243.17082,27080.23952,29914.46391,35799.87114,30716.09053,33522.00568,33057.2427,28346.78763,33040.85275
